0,-0.128549421
0.01,-0.128549421
0.02,-0.128521502
0.03,-0.12848372
0.04,-0.128450732
0.05,-0.12841704
0.06,-0.128382549
0.07,-0.128347214
0.08,-0.128314814
0.09,-0.128277671
0.1,-0.12824359
0.11,-0.128208811
0.12,-0.128175927
0.13,-0.128139034
0.14,-0.128106052
0.15,-0.128070252
0.16,-0.128035895
0.17,-0.128001076
0.18,-0.127967754
0.19,-0.127934923
0.2,-0.127902365
0.21,-0.127871655
0.22,-0.127841684
0.23,-0.127814743
0.24,-0.127787487
0.25,-0.127764226
0.26,-0.127741077
0.27,-0.127722878
0.28,-0.127704762
0.29,-0.127688596
0.3,-0.127683394
0.31,-0.127670731
0.32,-0.12766765
0.33,-0.127668249
0.34,-0.127672839
0.35,-0.127682564
0.36,-0.127696305
0.37,-0.127714752
0.38,-0.127738628
0.39,-0.127767245
0.4,-0.127800688
0.41,-0.127847621
0.42,-0.127883838
0.43,-0.127932866
0.44,-0.127987404
0.45,-0.128047202
0.46,-0.128125486
0.47,-0.128189015
0.48,-0.128263681
0.49,-0.128335393
0.5,-0.128418558
0.51,-0.128506471
0.52,-0.128598302
0.53,-0.128693662
0.54,-0.128791981
0.55,-0.128893891
0.56,-0.128998253
0.57,-0.129104492
0.58,-0.129213127
0.59,-0.129322616
0.6,-0.129433429
0.61,-0.129544789
0.62,-0.129656353
0.63,-0.129767761
0.64,-0.129878041
0.65,-0.129986846
0.66,-0.130094071
0.67,-0.130199126
0.68,-0.130301524
0.69,-0.130400842
0.7,-0.130496601
0.71,-0.130588012
0.72,-0.130675182
0.73,-0.130757456
0.74,-0.130834351
0.75,-0.130905413
0.76,-0.130970424
0.77,-0.131029434
0.78,-0.131081877
0.79,-0.131127349
0.8,-0.131164998
0.81,-0.13119563
0.82,-0.131219011
0.83,-0.131233534
0.84,-0.131240627
0.85,-0.13123958
0.86,-0.131229909
0.87,-0.131212252
0.88,-0.131185988
0.89,-0.131150851
0.9,-0.131107358
0.91,-0.131055593
0.92,-0.130995117
0.93,-0.130926552
0.94,-0.130849388
0.95,-0.130764295
0.96,-0.130670767
0.97,-0.13056947
0.98,-0.130460186
0.99,-0.130343303
1,-0.130218791
1.01,-0.13008742
1.02,-0.129948917
1.03,-0.12980341
1.04,-0.12965173
1.05,-0.12949358
1.06,-0.12932926
1.07,-0.129159367
1.08,-0.128983937
1.09,-0.128803721
1.1,-0.128617731
1.11,-0.128427737
1.12,-0.128232912
1.13,-0.128034576
1.14,-0.127831935
1.15,-0.127626437
1.16,-0.127417468
1.17,-0.127205433
1.18,-0.126991153
1.19,-0.126774236
1.2,-0.126555528
1.21,-0.12633529
1.22,-0.126113434
1.23,-0.125890417
1.24,-0.125666569
1.25,-0.125442231
1.26,-0.125217599
1.27,-0.124992691
1.28,-0.124768283
1.29,-0.124544015
1.3,-0.124320883
1.31,-0.124098445
1.32,-0.123877338
1.33,-0.123657651
1.34,-0.123439811
1.35,-0.123223842
1.36,-0.123009974
1.37,-0.122798657
1.38,-0.122589917
1.39,-0.1223837
1.4,-0.122180745
1.41,-0.121981497
1.42,-0.121784824
1.43,-0.121592086
1.44,-0.121403197
1.45,-0.121218245
1.46,-0.121037347
1.47,-0.120860885
1.48,-0.120688378
1.49,-0.120521128
1.5,-0.120358189
1.51,-0.120200365
1.52,-0.120047428
1.53,-0.119899295
1.54,-0.119756653
1.55,-0.119619083
1.56,-0.119487171
1.57,-0.119360899
1.58,-0.119240556
1.59,-0.119125247
1.6,-0.119016388
1.61,-0.118913059
1.62,-0.118816235
1.63,-0.118725156
1.64,-0.118640133
1.65,-0.118561488
1.66,-0.118489151
1.67,-0.118423235
1.68,-0.118364083
1.69,-0.118311188
1.7,-0.118265309
1.71,-0.118225968
1.72,-0.118193406
1.73,-0.118168092
1.74,-0.118149174
1.75,-0.118138227
1.76,-0.118134049
1.77,-0.118137145
1.78,-0.118147481
1.79,-0.118165536
1.8,-0.118191854
1.81,-0.118225244
1.82,-0.118235562
1.83,-0.11831708
1.84,-0.118375816
1.85,-0.118447019
1.86,-0.118526806
1.87,-0.118617511
1.88,-0.118719266
1.89,-0.118831812
1.9,-0.118956501
1.91,-0.119092761
1.92,-0.119241696
1.93,-0.119403066
1.94,-0.119577542
1.95,-0.119764849
1.96,-0.1199656
1.97,-0.120180235
1.98,-0.120409083
1.99,-0.120651649
2,-0.120909233
2.01,-0.121180736
2.02,-0.121467764
2.03,-0.121769378
2.04,-0.122086496
2.05,-0.122418432
2.06,-0.122765613
2.07,-0.123128968
2.08,-0.1235074
2.09,-0.123901426
2.1,-0.124311055
2.11,-0.124736035
2.12,-0.125176117
2.13,-0.125632173
2.14,-0.126103278
2.15,-0.126589387
2.16,-0.12709088
2.17,-0.127606477
2.18,-0.128137164
2.19,-0.128681692
2.2,-0.129240433
2.21,-0.129812932
2.22,-0.130398176
2.23,-0.130997002
2.24,-0.131608215
2.25,-0.132231237
2.26,-0.132865711
2.27,-0.133511705
2.28,-0.134168798
2.29,-0.134835438
2.3,-0.13551203
2.31,-0.136197506
2.32,-0.136891233
2.33,-0.137593323
2.34,-0.138302596
2.35,-0.139018807
2.36,-0.139829656
2.37,-0.140468998
2.38,-0.141202521
2.39,-0.14194006
2.4,-0.142682834
2.41,-0.143428295
2.42,-0.14417717
2.43,-0.144928166
2.44,-0.145680933
2.45,-0.146433977
2.46,-0.147187195
2.47,-0.14794006
2.48,-0.148690892
2.49,-0.149439874
2.5,-0.150185717
2.51,-0.150927437
2.52,-0.151664852
2.53,-0.152396969
2.54,-0.153122939
2.55,-0.153842098
2.56,-0.154553823
2.57,-0.155256956
2.58,-0.155950854
2.59,-0.156634937
2.6,-0.157308213
