0.000000e+000,3.538863e+003,1.071303e+005,2.904975e+003
1.000000e-004,3.537790e+003,1.071276e+005,2.904801e+003
2.000000e-004,3.536478e+003,1.071233e+005,2.904589e+003
3.000000e-004,3.534898e+003,1.071183e+005,2.904329e+003
4.000000e-004,3.532937e+003,1.071121e+005,2.904000e+003
5.000000e-004,3.530492e+003,1.071047e+005,2.903586e+003
6.000000e-004,3.527477e+003,1.070956e+005,2.903069e+003
7.000000e-004,3.523832e+003,1.070846e+005,2.902439e+003
8.000000e-004,3.519526e+003,1.070718e+005,2.901688e+003
9.000000e-004,3.514562e+003,1.070571e+005,2.900813e+003
1.000000e-003,3.508977e+003,1.070408e+005,2.899817e+003
1.100000e-003,3.502852e+003,1.070230e+005,2.898711e+003
1.200000e-003,3.496392e+003,1.070046e+005,2.897525e+003
1.300000e-003,3.489701e+003,1.069859e+005,2.896273e+003
1.400000e-003,3.482766e+003,1.069671e+005,2.894953e+003
1.500000e-003,3.475592e+003,1.069482e+005,2.893566e+003
1.600000e-003,3.468190e+003,1.069292e+005,2.892114e+003
1.700000e-003,3.460547e+003,1.069101e+005,2.890593e+003
1.800000e-003,3.452669e+003,1.068908e+005,2.889005e+003
1.900000e-003,3.444559e+003,1.068714e+005,2.887351e+003
2.000000e-003,3.436220e+003,1.068519e+005,2.885630e+003
2.100000e-003,3.427651e+003,1.068322e+005,2.883842e+003
2.200000e-003,3.418854e+003,1.068124e+005,2.881988e+003
2.300000e-003,3.409829e+003,1.067925e+005,2.880067e+003
2.400000e-003,3.400576e+003,1.067723e+005,2.878079e+003
2.500000e-003,3.391094e+003,1.067520e+005,2.876023e+003
2.600000e-003,3.381384e+003,1.067316e+005,2.873900e+003
2.700000e-003,3.371444e+003,1.067109e+005,2.871709e+003
2.800000e-003,3.361272e+003,1.066901e+005,2.869449e+003
2.900000e-003,3.350868e+003,1.066690e+005,2.867120e+003
3.000000e-003,3.340230e+003,1.066477e+005,2.864721e+003
3.100000e-003,3.329354e+003,1.066261e+005,2.862251e+003
3.200000e-003,3.318238e+003,1.066044e+005,2.859710e+003
3.300000e-003,3.306878e+003,1.065823e+005,2.857097e+003
3.400000e-003,3.295272e+003,1.065599e+005,2.854409e+003
3.500000e-003,3.283415e+003,1.065372e+005,2.851648e+003
3.600000e-003,3.271302e+003,1.065142e+005,2.848809e+003
3.700000e-003,3.258930e+003,1.064909e+005,2.845894e+003
3.800000e-003,3.246293e+003,1.064671e+005,2.842899e+003
3.900000e-003,3.233387e+003,1.064430e+005,2.839824e+003
4.000000e-003,3.220206e+003,1.064184e+005,2.836667e+003
4.100000e-003,3.206744e+003,1.063934e+005,2.833426e+003
4.200000e-003,3.192996e+003,1.063680e+005,2.830098e+003
4.300000e-003,3.178957e+003,1.063420e+005,2.826683e+003
4.400000e-003,3.164620e+003,1.063155e+005,2.823179e+003
4.500000e-003,3.149979e+003,1.062885e+005,2.819582e+003
4.600000e-003,3.135030e+003,1.062609e+005,2.815892e+003
4.700000e-003,3.119765e+003,1.062328e+005,2.812105e+003
4.800000e-003,3.104180e+003,1.062040e+005,2.808220e+003
4.900000e-003,3.088269e+003,1.061746e+005,2.804235e+003
5.000000e-003,3.072026e+003,1.061445e+005,2.800147e+003
5.100000e-003,3.055446e+003,1.061138e+005,2.795953e+003
5.200000e-003,3.038524e+003,1.060823e+005,2.791652e+003
5.300000e-003,3.021253e+003,1.060501e+005,2.787241e+003
5.400000e-003,3.003629e+003,1.060172e+005,2.782717e+003
5.500000e-003,2.985647e+003,1.059835e+005,2.778078e+003
5.600000e-003,2.967301e+003,1.059491e+005,2.773322e+003
5.700000e-003,2.948588e+003,1.059138e+005,2.768445e+003
5.800000e-003,2.929505e+003,1.058777e+005,2.763446e+003
5.900000e-003,2.910048e+003,1.058408e+005,2.758323e+003
6.000000e-003,2.890215e+003,1.058030e+005,2.753073e+003
6.100000e-003,2.870005e+003,1.057645e+005,2.747695e+003
6.200000e-003,2.849416e+003,1.057250e+005,2.742185e+003
6.300000e-003,2.828447e+003,1.056848e+005,2.736543e+003
6.400000e-003,2.807097e+003,1.056437e+005,2.730766e+003
6.500000e-003,2.785365e+003,1.056017e+005,2.724852e+003
6.600000e-003,2.763252e+003,1.055590e+005,2.718799e+003
6.700000e-003,2.740761e+003,1.055153e+005,2.712601e+003
6.800000e-003,2.717890e+003,1.054708e+005,2.706257e+003
6.900000e-003,2.694632e+003,1.054253e+005,2.699766e+003
7.000000e-003,2.670981e+003,1.053791e+005,2.693128e+003
7.100000e-003,2.646931e+003,1.053321e+005,2.686344e+003
7.200000e-003,2.622477e+003,1.052842e+005,2.679411e+003
7.300000e-003,2.597611e+003,1.052356e+005,2.672330e+003
7.400000e-003,2.572328e+003,1.051862e+005,2.665098e+003
7.500000e-003,2.546619e+003,1.051360e+005,2.657715e+003
7.600000e-003,2.520476e+003,1.050851e+005,2.650180e+003
7.700000e-003,2.493890e+003,1.050334e+005,2.642492e+003
7.800000e-003,2.466848e+003,1.049810e+005,2.634650e+003
7.900000e-003,2.439341e+003,1.049278e+005,2.626653e+003
8.000000e-003,2.411353e+003,1.048740e+005,2.618499e+003
8.100000e-003,2.382870e+003,1.048194e+005,2.610189e+003
8.200000e-003,2.353877e+003,1.047641e+005,2.601722e+003
8.300000e-003,2.324356e+003,1.047081e+005,2.593095e+003
8.400000e-003,2.294291e+003,1.046514e+005,2.584311e+003
8.500000e-003,2.263668e+003,1.045942e+005,2.575370e+003
8.600000e-003,2.232469e+003,1.045364e+005,2.566274e+003
8.700000e-003,2.200673e+003,1.044781e+005,2.557024e+003
8.800000e-003,2.168260e+003,1.044195e+005,2.547621e+003
8.900000e-003,2.135202e+003,1.043604e+005,2.538067e+003
9.000000e-003,2.101471e+003,1.043011e+005,2.528364e+003
9.100000e-003,2.067036e+003,1.042416e+005,2.518513e+003
9.200000e-003,2.031861e+003,1.041819e+005,2.508516e+003
9.300000e-003,1.995908e+003,1.041220e+005,2.498373e+003
9.400000e-003,1.959135e+003,1.040619e+005,2.488086e+003
9.500000e-003,1.921495e+003,1.040018e+005,2.477657e+003
9.600000e-003,1.882938e+003,1.039417e+005,2.467086e+003
9.700000e-003,1.843410e+003,1.038814e+005,2.456374e+003
9.800000e-003,1.802852e+003,1.038212e+005,2.445524e+003
9.900000e-003,1.761200e+003,1.037609e+005,2.434538e+003
1.000000e-002,1.718385e+003,1.037007e+005,2.423415e+003
1.010000e-002,1.674331e+003,1.036404e+005,2.412156e+003
1.020000e-002,1.628957e+003,1.035801e+005,2.400758e+003
1.030000e-002,1.582173e+003,1.035197e+005,2.389222e+003
1.040000e-002,1.533881e+003,1.034593e+005,2.377547e+003
1.050000e-002,1.483972e+003,1.033988e+005,2.365731e+003
1.060000e-002,1.432328e+003,1.033382e+005,2.353774e+003
1.070000e-002,1.378814e+003,1.032775e+005,2.341675e+003
1.080000e-002,1.323279e+003,1.032167e+005,2.329432e+003
1.090000e-002,1.265554e+003,1.031557e+005,2.317045e+003
1.100000e-002,1.205442e+003,1.030945e+005,2.304511e+003
1.110000e-002,1.142713e+003,1.030330e+005,2.291829e+003
1.120000e-002,1.077099e+003,1.029713e+005,2.278997e+003
1.130000e-002,1.008275e+003,1.029093e+005,2.266013e+003
1.140000e-002,9.358432e+002,1.028470e+005,2.252876e+003
1.150000e-002,8.593008e+002,1.027845e+005,2.239584e+003
1.160000e-002,7.779929e+002,1.027216e+005,2.226137e+003
1.170000e-002,6.910267e+002,1.026584e+005,2.212533e+003
1.180000e-002,5.971124e+002,1.025950e+005,2.198770e+003
1.190000e-002,4.942249e+002,1.025314e+005,2.184849e+003
1.200000e-002,3.787438e+002,1.024675e+005,2.170767e+003
1.210000e-002,2.424662e+002,1.024035e+005,2.156525e+003
1.220000e-002,4.622924e+001,1.023393e+005,2.142121e+003
1.230000e-002,-2.120563e+002,1.022749e+005,2.127553e+003
1.240000e-002,-3.602491e+002,1.022103e+005,2.112821e+003
1.250000e-002,-4.875812e+002,1.021455e+005,2.097921e+003
1.260000e-002,-6.040837e+002,1.020804e+005,2.082852e+003
1.270000e-002,-7.138081e+002,1.020152e+005,2.067611e+003
1.280000e-002,-8.189160e+002,1.019497e+005,2.052196e+003
1.290000e-002,-9.207395e+002,1.018840e+005,2.036605e+003
1.300000e-002,-1.020177e+003,1.018180e+005,2.020835e+003
1.310000e-002,-1.117873e+003,1.017518e+005,2.004884e+003
1.320000e-002,-1.214315e+003,1.016853e+005,1.988749e+003
1.330000e-002,-1.309880e+003,1.016186e+005,1.972428e+003
1.340000e-002,-1.404874e+003,1.015516e+005,1.955916e+003
1.350000e-002,-1.499546e+003,1.014843e+005,1.939211e+003
1.360000e-002,-1.594108e+003,1.014167e+005,1.922310e+003
1.370000e-002,-1.688738e+003,1.013489e+005,1.905210e+003
1.380000e-002,-1.783592e+003,1.012807e+005,1.887906e+003
1.390000e-002,-1.878804e+003,1.012121e+005,1.870396e+003
1.400000e-002,-1.974495e+003,1.011433e+005,1.852674e+003
1.410000e-002,-2.070769e+003,1.010741e+005,1.834737e+003
1.420000e-002,-2.167722e+003,1.010045e+005,1.816581e+003
1.430000e-002,-2.265440e+003,1.009347e+005,1.798201e+003
1.440000e-002,-2.364000e+003,1.008644e+005,1.779594e+003
1.450000e-002,-2.463475e+003,1.007939e+005,1.760754e+003
1.460000e-002,-2.563930e+003,1.007230e+005,1.741677e+003
1.470000e-002,-2.665425e+003,1.006517e+005,1.722357e+003
1.480000e-002,-2.768028e+003,1.005800e+005,1.702789e+003
1.490000e-002,-2.871830e+003,1.005077e+005,1.682962e+003
1.500000e-002,-2.976917e+003,1.004345e+005,1.662868e+003
1.510000e-002,-3.083374e+003,1.003604e+005,1.642496e+003
1.520000e-002,-3.191277e+003,1.002852e+005,1.621839e+003
1.530000e-002,-3.300704e+003,1.002089e+005,1.600886e+003
1.540000e-002,-3.411733e+003,1.001315e+005,1.579628e+003
1.550000e-002,-3.524440e+003,1.000531e+005,1.558054e+003
1.560000e-002,-3.638903e+003,9.997350e+004,1.536152e+003
1.570000e-002,-3.755202e+003,9.989276e+004,1.513911e+003
1.580000e-002,-3.873416e+003,9.981082e+004,1.491319e+003
1.590000e-002,-3.993629e+003,9.972766e+004,1.468361e+003
1.600000e-002,-4.115936e+003,9.964321e+004,1.445024e+003
1.610000e-002,-4.240443e+003,9.955736e+004,1.421292e+003
1.620000e-002,-4.367271e+003,9.947000e+004,1.397148e+003
1.630000e-002,-4.496552e+003,9.938097e+004,1.372571e+003
1.640000e-002,-4.628436e+003,9.929012e+004,1.347543e+003
1.650000e-002,-4.763086e+003,9.919730e+004,1.322041e+003
1.660000e-002,-4.900687e+003,9.910230e+004,1.296039e+003
1.670000e-002,-5.041443e+003,9.900494e+004,1.269510e+003
1.680000e-002,-5.185586e+003,9.890500e+004,1.242425e+003
1.690000e-002,-5.333376e+003,9.880223e+004,1.214751e+003
