10,4185.2529,282.3634,202.6628
10.01,4137.8999,389.5485,250.2762
10.02,3849.477,206.6472,225.389
10.03,3642.8457,187.2456,289.5067
10.04,3746.1614,367.5418,379.4262
10.05,4124.9855,281.2819,201.6367
10.06,4232.6059,174.3459,188.6928
10.07,4350.9885,176.5751,378.9336
10.08,4204.6246,37.7748,277.6826
10.09,4135.7475,-5.9984,171.6117
10.1,3957.0975,10.973,173.8989
10.11,4187.4053,-115.3155,23.3969
10.12,4168.0336,-177.5011,-16.4913
10.13,3853.7818,-100.3413,0.4112
10.14,3330.7463,-120.798,-117.8495
10.15,3431.9095,-96.1845,-178.9534
10.16,3477.1102,-161.6181,-117.9771
10.17,3627.7788,-211.4095,-120.5517
10.18,3425.4523,-129.374,-78.2539
10.19,3468.5005,96.8182,-165.0096
10.2,3709.5704,104.5208,-210.6246
10.21,3840.8674,0.5304,-130.6153
10.22,3776.2951,89.8503,106.1549
10.23,3375.9469,175.473,102.7688
10.24,3319.9842,356.4076,-7.4008
10.25,3563.2065,376.5127,87.7764
10.26,3776.2951,288.2014,176.9787
10.27,4090.5469,199.122,361.6058
10.28,3802.124,333.4171,358.7682
10.29,3617.0168,454.0259,298.5369
10.3,3847.3246,455.3345,218.9948
10.31,4058.2608,304.1474,345.9084
10.32,4230.4535,147.3018,452.4706
10.33,3660.065,184.3573,455.5721
10.34,3180.0776,250.0349,311.2375
10.35,2902.4168,318.3636,135.7214
10.36,2956.227,99.6633,204.7363
10.37,3752.6186,37.4386,259.5401
10.38,3920.5065,-4.6679,302.5467
10.39,4247.6728,169.7347,100.186
10.4,4000.1457,53.9709,39.0092
10.41,3595.4927,35.4621,12.022
10.42,3416.8427,97.2989,166.1133
10.43,3266.174,83.2586,71.4032
10.44,3451.2812,199.2226,33.6152
10.45,3612.712,264.5893,84.7492
10.46,3688.0463,191.8996,74.0092
10.47,3584.7306,172.963,215.9785
10.48,3210.2114,298.7753,256.2421
10.49,3421.1475,254.1986,208.9207
10.5,3617.0168,296.139,174.8822
10.51,3776.2951,306.2748,313.7933
10.52,3554.5969,213.2688,266.5246
10.53,2895.9595,218.3362,292.6812
10.54,2930.3981,357.6376,314.8932
10.55,3350.118,245.4192,217.3914
10.56,4045.3463,88.8204,219.963
10.57,3586.883,-12.4407,368.5359
10.58,3016.4945,-54.566,253.1857
10.59,2736.6812,104.3539,92.6327
10.6,2697.9379,201.5403,-11.1463
10.61,3793.5144,86.4775,-41.3771
10.62,3909.7445,-28.5831,116.4537
10.63,4045.3463,57.7466,192.6766
10.64,3655.7602,225.9573,92.952
10.65,3050.933,380.8936,-8.4286
10.66,3003.58,313.5642,70.0868
10.67,3106.8957,242.682,243.156
10.68,3515.8535,309.171,372.9644
10.69,3720.3324,450.9962,317.9221
10.7,3672.9794,393.1576,249.5413
10.71,3604.1023,457.8194,316.6391
10.72,3231.7355,447.4677,465.3778
10.73,3647.1505,358.5553,410.5299
10.74,3612.712,441.9042,471.6832
10.75,3477.1102,419.0723,443.8177
10.76,2977.7511,305.0223,342.6185
