0.000000e+000,4.984132e+004
1.000000e-004,4.984085e+004
2.000000e-004,4.984030e+004
3.000000e-004,4.983967e+004
4.000000e-004,4.983889e+004
5.000000e-004,4.983794e+004
6.000000e-004,4.983678e+004
7.000000e-004,4.983540e+004
8.000000e-004,4.983379e+004
9.000000e-004,4.983195e+004
1.000000e-003,4.982992e+004
1.100000e-003,4.982773e+004
1.200000e-003,4.982547e+004
1.300000e-003,4.982319e+004
1.400000e-003,4.982088e+004
1.500000e-003,4.981853e+004
1.600000e-003,4.981615e+004
1.700000e-003,4.981373e+004
1.800000e-003,4.981127e+004
1.900000e-003,4.980876e+004
2.000000e-003,4.980622e+004
2.100000e-003,4.980363e+004
2.200000e-003,4.980100e+004
2.300000e-003,4.979833e+004
2.400000e-003,4.979561e+004
2.500000e-003,4.979284e+004
2.600000e-003,4.979002e+004
2.700000e-003,4.978715e+004
2.800000e-003,4.978422e+004
2.900000e-003,4.978124e+004
3.000000e-003,4.977821e+004
3.100000e-003,4.977512e+004
3.200000e-003,4.977197e+004
3.300000e-003,4.976876e+004
3.400000e-003,4.976548e+004
3.500000e-003,4.976213e+004
3.600000e-003,4.975872e+004
3.700000e-003,4.975523e+004
3.800000e-003,4.975167e+004
3.900000e-003,4.974803e+004
4.000000e-003,4.974431e+004
4.100000e-003,4.974051e+004
4.200000e-003,4.973662e+004
4.300000e-003,4.973264e+004
4.400000e-003,4.972856e+004
4.500000e-003,4.972439e+004
4.600000e-003,4.972012e+004
4.700000e-003,4.971575e+004
4.800000e-003,4.971127e+004
4.900000e-003,4.970668e+004
5.000000e-003,4.970198e+004
5.100000e-003,4.969716e+004
5.200000e-003,4.969222e+004
5.300000e-003,4.968716e+004
5.400000e-003,4.968197e+004
5.500000e-003,4.967666e+004
5.600000e-003,4.967121e+004
5.700000e-003,4.966563e+004
5.800000e-003,4.965992e+004
5.900000e-003,4.965406e+004
6.000000e-003,4.964807e+004
6.100000e-003,4.964193e+004
6.200000e-003,4.963565e+004
6.300000e-003,4.962923e+004
6.400000e-003,4.962266e+004
6.500000e-003,4.961595e+004
6.600000e-003,4.960908e+004
6.700000e-003,4.960207e+004
6.800000e-003,4.959490e+004
6.900000e-003,4.958759e+004
7.000000e-003,4.958012e+004
7.100000e-003,4.957250e+004
7.200000e-003,4.956474e+004
7.300000e-003,4.955683e+004
7.400000e-003,4.954878e+004
7.500000e-003,4.954057e+004
7.600000e-003,4.953222e+004
7.700000e-003,4.952373e+004
7.800000e-003,4.951508e+004
7.900000e-003,4.950629e+004
8.000000e-003,4.949736e+004
8.100000e-003,4.948827e+004
8.200000e-003,4.947904e+004
8.300000e-003,4.946967e+004
8.400000e-003,4.946016e+004
8.500000e-003,4.945051e+004
8.600000e-003,4.944073e+004
8.700000e-003,4.943084e+004
8.800000e-003,4.942083e+004
8.900000e-003,4.941072e+004
9.000000e-003,4.940051e+004
9.100000e-003,4.939020e+004
9.200000e-003,4.937980e+004
9.300000e-003,4.936932e+004
9.400000e-003,4.935875e+004
9.500000e-003,4.934811e+004
9.600000e-003,4.933739e+004
9.700000e-003,4.932660e+004
9.800000e-003,4.931574e+004
9.900000e-003,4.930481e+004
1.000000e-002,4.929382e+004
1.010000e-002,4.928276e+004
1.020000e-002,4.927163e+004
1.030000e-002,4.926042e+004
1.040000e-002,4.924915e+004
1.050000e-002,4.923780e+004
1.060000e-002,4.922637e+004
1.070000e-002,4.921486e+004
1.080000e-002,4.920327e+004
1.090000e-002,4.919159e+004
1.100000e-002,4.917982e+004
1.110000e-002,4.916797e+004
1.120000e-002,4.915602e+004
1.130000e-002,4.914397e+004
1.140000e-002,4.913183e+004
1.150000e-002,4.911959e+004
1.160000e-002,4.910726e+004
1.170000e-002,4.909484e+004
1.180000e-002,4.908233e+004
1.190000e-002,4.906973e+004
1.200000e-002,4.905705e+004
1.210000e-002,4.904430e+004
1.220000e-002,4.903148e+004
1.230000e-002,4.901858e+004
1.240000e-002,4.900561e+004
1.250000e-002,4.899257e+004
1.260000e-002,4.897945e+004
1.270000e-002,4.896625e+004
1.280000e-002,4.895296e+004
1.290000e-002,4.893960e+004
1.300000e-002,4.892615e+004
1.310000e-002,4.891263e+004
1.320000e-002,4.889902e+004
1.330000e-002,4.888532e+004
1.340000e-002,4.887155e+004
1.350000e-002,4.885768e+004
1.360000e-002,4.884373e+004
1.370000e-002,4.882970e+004
1.380000e-002,4.881558e+004
1.390000e-002,4.880137e+004
1.400000e-002,4.878708e+004
1.410000e-002,4.877271e+004
1.420000e-002,4.875825e+004
1.430000e-002,4.874371e+004
1.440000e-002,4.872908e+004
1.450000e-002,4.871437e+004
1.460000e-002,4.869957e+004
1.470000e-002,4.868468e+004
1.480000e-002,4.866970e+004
1.490000e-002,4.865457e+004
1.500000e-002,4.863929e+004
1.510000e-002,4.862384e+004
1.520000e-002,4.860822e+004
1.530000e-002,4.859243e+004
1.540000e-002,4.857647e+004
1.550000e-002,4.856032e+004
1.560000e-002,4.854400e+004
1.570000e-002,4.852749e+004
1.580000e-002,4.851079e+004
1.590000e-002,4.849389e+004
1.600000e-002,4.847679e+004
1.610000e-002,4.845947e+004
1.620000e-002,4.844191e+004
1.630000e-002,4.842409e+004
1.640000e-002,4.840601e+004
1.650000e-002,4.838762e+004
1.660000e-002,4.836892e+004
1.670000e-002,4.834987e+004
1.680000e-002,4.833045e+004
1.690000e-002,4.831063e+004
1.700000e-002,4.829036e+004
1.710000e-002,4.826967e+004
1.720000e-002,4.824855e+004
1.730000e-002,4.822697e+004
1.740000e-002,4.820489e+004
1.750000e-002,4.818227e+004
1.760000e-002,4.815908e+004
1.770000e-002,4.813526e+004
1.780000e-002,4.811078e+004
1.790000e-002,4.808560e+004
1.800000e-002,4.805969e+004
1.810000e-002,4.803304e+004
1.820000e-002,4.800566e+004
1.830000e-002,4.797759e+004
1.840000e-002,4.794882e+004
1.850000e-002,4.791935e+004
1.860000e-002,4.788918e+004
1.870000e-002,4.785832e+004
1.880000e-002,4.782680e+004
1.890000e-002,4.779465e+004
1.900000e-002,4.776194e+004
1.910000e-002,4.772874e+004
1.920000e-002,4.769513e+004
1.930000e-002,4.766120e+004
1.940000e-002,4.762701e+004
1.950000e-002,4.759257e+004
1.960000e-002,4.755787e+004
1.970000e-002,4.752290e+004
1.980000e-002,4.748766e+004
1.990000e-002,4.745215e+004
2.000000e-002,4.741637e+004
2.010000e-002,4.738032e+004
2.020000e-002,4.734401e+004
2.030000e-002,4.730743e+004
2.040000e-002,4.727059e+004
2.050000e-002,4.723348e+004
2.060000e-002,4.719613e+004
2.070000e-002,4.715852e+004
2.080000e-002,4.712067e+004
2.090000e-002,4.708257e+004
2.100000e-002,4.704424e+004
2.110000e-002,4.700567e+004
2.120000e-002,4.696688e+004
2.130000e-002,4.692786e+004
2.140000e-002,4.688862e+004
2.150000e-002,4.684917e+004
2.160000e-002,4.680952e+004
2.170000e-002,4.676965e+004
2.180000e-002,4.672959e+004
2.190000e-002,4.668933e+004
2.200000e-002,4.664888e+004
2.210000e-002,4.660824e+004
2.220000e-002,4.656742e+004
2.230000e-002,4.652642e+004
2.240000e-002,4.648524e+004
2.250000e-002,4.644389e+004
2.260000e-002,4.640236e+004
2.270000e-002,4.636067e+004
2.280000e-002,4.631880e+004
2.290000e-002,4.627677e+004
2.300000e-002,4.623457e+004
2.310000e-002,4.619220e+004
2.320000e-002,4.614967e+004
2.330000e-002,4.610697e+004
2.340000e-002,4.606410e+004
2.350000e-002,4.602108e+004
2.360000e-002,4.597789e+004
2.370000e-002,4.593454e+004
2.380000e-002,4.589103e+004
2.390000e-002,4.584735e+004
2.400000e-002,4.580352e+004
2.410000e-002,4.575952e+004
2.420000e-002,4.571537e+004
2.430000e-002,4.567105e+004
2.440000e-002,4.562658e+004
2.450000e-002,4.558196e+004
2.460000e-002,4.553718e+004
2.470000e-002,4.549224e+004
2.480000e-002,4.544716e+004
2.490000e-002,4.540193e+004
2.500000e-002,4.535654e+004
2.510000e-002,4.531101e+004
2.520000e-002,4.526533e+004
2.530000e-002,4.521951e+004
2.540000e-002,4.517354e+004
2.550000e-002,4.512742e+004
2.560000e-002,4.508117e+004
2.570000e-002,4.503476e+004
2.580000e-002,4.498822e+004
2.590000e-002,4.494155e+004
2.600000e-002,4.489473e+004
2.610000e-002,4.484779e+004
2.620000e-002,4.480071e+004
2.630000e-002,4.475350e+004
2.640000e-002,4.470617e+004
2.650000e-002,4.465871e+004
2.660000e-002,4.461112e+004
2.670000e-002,4.456341e+004
2.680000e-002,4.451558e+004
2.690000e-002,4.446763e+004
2.700000e-002,4.441955e+004
2.710000e-002,4.437137e+004
2.720000e-002,4.432306e+004
2.730000e-002,4.427464e+004
2.740000e-002,4.422611e+004
2.750000e-002,4.417746e+004
2.760000e-002,4.412871e+004
2.770000e-002,4.407985e+004
2.780000e-002,4.403089e+004
2.790000e-002,4.398182e+004
2.800000e-002,4.393265e+004
2.810000e-002,4.388338e+004
2.820000e-002,4.383401e+004
2.830000e-002,4.378455e+004
2.840000e-002,4.373498e+004
2.850000e-002,4.368533e+004
2.860000e-002,4.363558e+004
2.870000e-002,4.358575e+004
2.880000e-002,4.353582e+004
2.890000e-002,4.348581e+004
2.900000e-002,4.343571e+004
2.910000e-002,4.338552e+004
2.920000e-002,4.333525e+004
2.930000e-002,4.328490e+004
2.940000e-002,4.323447e+004
2.950000e-002,4.318395e+004
2.960000e-002,4.313336e+004
2.970000e-002,4.308269e+004
2.980000e-002,4.303194e+004
2.990000e-002,4.298112e+004
3.000000e-002,4.293022e+004
3.010000e-002,4.287925e+004
3.020000e-002,4.282820e+004
3.030000e-002,4.277708e+004
3.040000e-002,4.272589e+004
3.050000e-002,4.267463e+004
3.060000e-002,4.262331e+004
3.070000e-002,4.257191e+004
3.080000e-002,4.252045e+004
3.090000e-002,4.246893e+004
3.100000e-002,4.241734e+004
3.110000e-002,4.236569e+004
3.120000e-002,4.231398e+004
3.130000e-002,4.226221e+004
3.140000e-002,4.221038e+004
3.150000e-002,4.215849e+004
3.160000e-002,4.210655e+004
3.170000e-002,4.205455e+004
3.180000e-002,4.200250e+004
3.190000e-002,4.195039e+004
3.200000e-002,4.189824e+004
3.210000e-002,4.184603e+004
3.220000e-002,4.179377e+004
3.230000e-002,4.174146e+004
3.240000e-002,4.168911e+004
3.250000e-002,4.163670e+004
3.260000e-002,4.158425e+004
3.270000e-002,4.153176e+004
3.280000e-002,4.147922e+004
3.290000e-002,4.142663e+004
3.300000e-002,4.137400e+004
3.310000e-002,4.132133e+004
3.320000e-002,4.126861e+004
3.330000e-002,4.121585e+004
3.340000e-002,4.116305e+004
3.350000e-002,4.111021e+004
3.360000e-002,4.105732e+004
3.370000e-002,4.100440e+004
3.380000e-002,4.095144e+004
3.390000e-002,4.089843e+004
3.400000e-002,4.084539e+004
3.410000e-002,4.079231e+004
3.420000e-002,4.073920e+004
3.430000e-002,4.068604e+004
3.440000e-002,4.063285e+004
3.450000e-002,4.057962e+004
3.460000e-002,4.052636e+004
3.470000e-002,4.047306e+004
3.480000e-002,4.041972e+004
3.490000e-002,4.036635e+004
3.500000e-002,4.031294e+004
3.510000e-002,4.025950e+004
3.520000e-002,4.020603e+004
3.530000e-002,4.015252e+004
3.540000e-002,4.009897e+004
3.550000e-002,4.004540e+004
3.560000e-002,3.999179e+004
3.570000e-002,3.993814e+004
3.580000e-002,3.988447e+004
3.590000e-002,3.983076e+004
3.600000e-002,3.977701e+004
3.610000e-002,3.972324e+004
3.620000e-002,3.966943e+004
3.630000e-002,3.961559e+004
3.640000e-002,3.956172e+004
3.650000e-002,3.950782e+004
3.660000e-002,3.945389e+004
3.670000e-002,3.939992e+004
3.680000e-002,3.934593e+004
